Date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m2),PAR (µmol/m2/s),max. PAR (µmol/m2/s),Tlog (degC),CO2 (ppm)
05-09-2019,991.0538194,16.4275,290.3335417,8.840347222,62.80409722,18.86590278,11.53263889,7.332847222,7.274444444,11.64194444,1187.019861,1.733263889,3.471597222,247.3700694,0.006944444,11.11111111,155.5949306,302.9402083,472.0500694,27.29055556,408.8743056
06-09-2019,996.5829167,13.64347222,287.0856944,6.146944444,62.77902778,15.99451389,9.470069444,6.524513889,5.931597222,9.501805556,1206.322917,1.214375,2.133333333,147.7999306,0,0,213.6709028,411.8697917,460.3922222,25.73930556,410.75625
07-09-2019,991.9383333,12.55631944,286.3789583,6.871666667,70.49833333,14.93118056,10.02861111,4.902361111,6.313125,10.11034722,1204.997431,1.042083333,1.920277778,184.7196528,0.007638889,44.16666667,111.2984028,224.8763889,277.2410417,24.11701389,418.7159722
08-09-2019,990.8106944,13.37326389,287.2911111,9.257152778,77.58305556,15.54729167,11.70479167,3.842847222,7.380069444,11.81270833,1199.318958,1.205902778,1.976111111,137.3579167,0.005555556,40.97222222,96.14590278,194.056875,215.2547917,24.18861111,417.7513889
09-09-2019,986.9790972,11.776875,286.0072917,10.58152778,92.38333333,13.84638889,12.78666667,1.060069444,8.097847222,12.955625,1200.764375,1.478263889,2.632361111,236.3430556,0.20625,399.4444444,32.77159722,75.37673611,86.00201389,21.72659722,411.94375
10-09-2019,991.3152778,12.91534722,286.7894444,7.870763889,74.22361111,15.30194444,10.67541667,4.626736111,6.72625,10.76958333,1202.424306,1.446944444,2.389583333,200.3061111,0,0,152.1354167,298.2540278,386.9595139,24.28659722,419.4368056
11-09-2019,996.3600694,14.01520833,287.4750694,6.991041667,67.06611111,16.949375,10.04201389,6.906458333,6.292708333,10.07805556,1204.495625,1.65125,2.704583333,191.5944444,0,0.555555556,198.7903472,384.9659722,429.9572917,25.24902778,430.5194444
12-09-2019,1001.231944,17.26930556,290.3267361,11.75083333,71.09409722,20.06055556,13.84645833,6.214513889,8.646666667,13.82888889,1194.787014,1.800347222,3.169513889,194.7949306,0.000694444,14.72222222,139.6044444,278.911875,416.1636806,27.81923611,-3709.074306
13-09-2019,1004.003819,16.97291667,289.8013889,12.80493056,77.28729167,19.66958333,14.86701389,4.802430556,9.262986111,14.80826389,1198.873194,1.614375,3.024027778,187.5170139,0,0,110.4708333,224.4222917,328.6984722,27.30381944,427.5923611
14-09-2019,1005.701875,14.73770833,287.430625,7.764722222,63.47819444,16.97555556,10.57951389,6.396180556,6.570069444,10.52006944,1212.167847,1.628263889,2.807152778,74.09729167,0,0,207.5495833,399.7847917,422.8359028,25.96861111,409.1569444
15-09-2019,996.1627778,17.01194444,290.4959722,7.799791667,60.03638889,20.98006944,10.64118056,10.33930556,6.671527778,10.68222222,1191.818056,1.528194444,2.838125,221.0875,0,0.763888889,196.6703472,382.7134028,417.3204861,27.75604167,424.5701389
16-09-2019,992.7502083,13.61993056,287.3779861,10.44673611,81.73006944,15.72208333,12.78277778,2.939652778,8.05,12.87708333,1200.112153,1.064097222,1.859652778,135.4674306,0.045833333,165.4861111,58.97625,128.2752778,147.3882639,24.62944444,438.7777778
17-09-2019,992.0172917,12.41027778,286.2265972,7.884166667,75.07597222,14.53611111,10.71388889,3.822152778,6.745833333,10.8,1205.262153,2.044930556,3.952569444,251.2290972,0,2.569444444,118.9361111,234.3921528,383.5285417,22.843125,407.6673611
18-09-2019,997.5664583,11.01090278,284.3689583,4.330416667,65.1125,13.34784722,8.357083333,4.990138889,5.227222222,8.377361111,1219.134444,2.104236111,3.710347222,249.5295139,0,0,155.0608333,299.7972917,414.0200694,21.330625,406.0618056
19-09-2019,1001.925833,8.803611111,281.8078472,3.529583333,71.54097222,11.65055556,7.879652778,3.769652778,4.906736111,7.864930556,1234.379375,0.980208333,1.944375,159.9770833,0,0,128.2711111,250.5065278,365.9439583,20.27583333,424.5368056
20-09-2019,1002.011806,9.734236111,282.7325,3.850902778,69.10868056,12.52472222,8.067916667,4.457083333,5.023541667,8.051527778,1230.438333,0.992222222,1.735,146.423125,0,0,189.2491667,368.8299306,396.2086111,22.05159722,420.7506944
21-09-2019,995.6193056,12.426875,285.9497917,5.448958333,66.370625,15.66506944,9.078819444,6.586180556,5.693611111,9.122083333,1210.997569,1.111666667,2.012916667,146.7859028,0,0,191.4920139,370.7295833,381.3084722,24.38763889,423.3118056
22-09-2019,986.5581944,15.65131944,289.9360417,7.497847222,62.50201389,19.20333333,10.41777778,8.785486111,6.59625,10.56229167,1185.914792,1.244166667,2.211527778,144.3324306,0,0,185.2490972,357.0730556,375.2679167,26.94076389,425.5236111
23-09-2019,987.0364583,14.53576389,288.7704861,10.44506944,76.89506944,16.88104167,12.811875,4.069236111,8.112152778,12.97736111,1189.445278,1.250972222,2.495763889,209.975,0,7.222222222,96.92041667,198.8202083,229.6383333,25.288125,425.8819444
24-09-2019,986.3405556,16.04708333,290.34875,11.24993056,74.81791667,18.47888889,13.39604167,5.082777778,8.489791667,13.579375,1182.085069,1.527430556,2.527986111,182.1709028,0,0,123.4141667,242.9102778,309.5959722,27.254375,427.4861111
25-09-2019,981.18,14.39159722,289.1184722,11.09590278,81.19729167,16.50263889,13.24798611,3.253819444,8.442152778,13.503125,1182.640694,1.284236111,2.320694444,150.0330556,0.009722222,231.5277778,86.15430556,177.8498611,227.9959028,23.51729167,-2618.360417
26-09-2019,985.4261111,14.78701389,289.158125,11.410625,81.44479167,17.11347222,13.57069444,3.543055556,8.610694444,13.77041667,1186.086458,2.29875,3.522222222,186.9646528,0.004166667,82.08333333,109.3223611,218.2096528,312.1456944,23.790625,-3636.04375
27-09-2019,984.8532639,14.95104167,289.3716667,12.4575,85.10555556,17.10076389,14.53145833,2.569583333,9.22875,14.75402778,1184.204722,2.278541667,3.643055556,210.1069444,0.009027778,51.94444444,41.17180556,90.65173611,113.8298611,24.56020833,417.1451389
28-09-2019,986.8997222,14.49493056,288.7418056,10.01027778,75.325,16.69909722,12.31152778,4.387569444,7.796041667,12.47506944,1189.613611,3.679375,6.043472222,205.0972222,0,3.125,136.6560417,266.9290972,396.5142361,23.89625,412.175
29-09-2019,979.8120139,15.86763889,290.7224306,9.483472222,66.48541667,18.22083333,11.88708333,6.333541667,7.582222222,12.13465278,1175.646111,5.487986111,8.292291667,205.7916667,0.000694444,12.70833333,75.09493056,152.5119444,208.2739583,24.06027778,408.6611111
30-09-2019,979.7140278,14.68326389,289.5381944,9.444513889,70.90722222,16.77215278,11.88756944,4.884652778,7.586458333,12.13951389,1180.290833,3.214652778,6.462569444,232.0073611,0.002083333,10.83333333,92.20756944,184.3882639,346.4536111,23.98263889,409.9861111
01-10-2019,978.1245833,14.61930556,289.6083333,10.61006944,77.31430556,16.85548611,12.90055556,3.954375,8.248402778,13.19451389,1178.250347,4.600347222,6.930833333,199.5,0.027777778,77.84722222,133.5247222,265.8245833,340.4206944,23.833125,414.3576389
02-10-2019,980.2183333,10.21055556,284.9994444,7.408888889,83.01444444,12.64979167,10.55840278,2.091180556,6.737222222,10.78395833,1200.287569,2.231041667,3.520625,206.44875,0.050694444,78.19444444,63.44194444,130.6749306,184.3184028,20.52194444,412.2791667
03-10-2019,988.5603472,9.277847222,283.3682639,6.671458333,83.81111111,11.74569444,9.845555556,1.9,6.217916667,9.958611111,1214.726111,1.959166667,3.67875,238.81625,0.021527778,40.27777778,61.47861111,126.7722917,187.4731944,19.35041667,412.2173611
04-10-2019,982.9389583,8.558402778,283.1094444,6.788611111,89.28111111,11.185625,9.901388889,1.284305556,6.290277778,10.07409722,1210.856806,1.514375,2.507083333,189.3368056,0.036111111,172.0833333,43.63381944,93.44548611,103.9133333,19.75340278,423.1604167
05-10-2019,986.1261111,7.903541667,282.1922222,6.072916667,88.3375,10.69618056,9.442569444,1.254027778,5.98125,9.580694444,1217.854931,1.734791667,3.547222222,164.8345833,0.03125,132.9166667,28.24715278,60.80166667,82.60944444,18.21527778,417.06875
06-10-2019,991.6851389,6.184305556,280.0147917,3.867638889,86.01083333,9.631041667,8.089097222,1.542708333,5.090138889,8.157152778,1233.031389,1.505208333,2.491875,160.26125,0,5.347222222,68.795,138.9194444,161.13625,17.76965278,421.1354167
07-10-2019,992.1879167,6.758888889,280.5470833,3.101597222,78.87652778,10.04930556,7.644791667,2.404375,4.806736111,7.704861111,1231.324028,1.264166667,2.113472222,119.6836111,0,0,149.1071528,281.6438889,296.4682639,18.64006944,423.0527778
08-10-2019,983.5793056,10.615,285.1241667,8.621597222,87.65625,12.92180556,11.29381944,1.627638889,7.176458333,11.48708333,1202.292014,3.181180556,4.795277778,190.3784722,0.072916667,220.8333333,58.68118056,126.2654861,164.2613194,20.17041667,423.0951389
09-10-2019,982.7845833,11.19604167,285.7716667,8.164305556,82.16527778,13.40083333,10.8775,2.522777778,6.913680556,11.06819444,1199.007778,3.017569444,4.504513889,196.1126389,0.00625,30.27777778,106.125625,208.6402083,274.8322222,20.90520833,414.8284722
10-10-2019,986.6949306,10.30604167,284.5543056,6.522569444,77.73354167,12.60506944,9.713958333,2.890416667,6.147083333,9.845486111,1208.095486,2.707083333,4.455069444,214.1645139,0.013888889,67.91666667,92.71159722,183.6402778,255.2992361,20.38708333,411.9701389
11-10-2019,989.6229167,12.29111111,286.3051389,8.267986111,76.70840278,14.47270833,10.9725,3.499444444,6.927222222,11.08930556,1202.764375,4.309166667,6.339375,200.5465278,0,0,63.93625,131.2459028,148.6834028,20.74652778,413.9034722
12-10-2019,986.7327083,16.881875,291.1515972,10.22041667,65.96493056,19.66368056,12.49868056,7.165416667,7.91625,12.66625,1179.628819,4.003194444,5.790277778,202.6736111,0,1.111111111,136.9204167,266.9279861,275.0600694,25.65847222,414.9479167
13-10-2019,987.2872917,20.26916667,294.5051389,12.97006944,63.49888889,24.13208333,14.99506944,9.137152778,9.501944444,15.18840278,1165.497222,3.237291667,4.643888889,194.9388889,0,0,118.5554861,234.1082639,266.3328472,29.26458333,418.1486111
14-10-2019,987.5301389,18.73965278,292.9491667,12.36277778,68.09284722,22.18701389,14.39340278,7.79375,9.115833333,14.57555556,1172.245486,1.739652778,2.771041667,179.5127083,0,0,128.9150694,254.7163194,262.4996528,29.196875,432.2583333
15-10-2019,980.9353472,16.31076389,291.0706944,12.14756944,78.09881944,19.26381944,14.24430556,5.018958333,9.083680556,14.523125,1174.329444,1.237777778,2.195277778,185.77125,0,0,117.1105556,230.8410417,252.50375,27.23486111,451.2784722
16-10-2019,985.1392361,13.24611111,287.6349306,8.962916667,75.66625,15.28229167,11.50944444,3.770555556,7.300972222,11.68583333,1192.971528,3.182430556,5.279930556,206.9735417,0.018055556,69.02777778,75.63833333,148.2958333,225.1752778,22.95805556,415.0333333
17-10-2019,987.2507639,13.65020833,287.8649306,8.877569444,73.11791667,15.70965278,11.44444444,4.265555556,7.241875,11.59138889,1193.891736,2.460763889,3.829236111,197.6819444,0.002777778,41.04166667,64.54020833,130.3395833,184.1402083,23.56548611,418.8326389
18-10-2019,985.0058333,14.18111111,288.5859722,10.61736111,79.56090278,16.35006944,12.85381944,3.495486111,8.157847222,13.05027778,1188.372778,2.509027778,3.890902778,195.6094444,0.002777778,9.305555556,77.93979167,154.6383333,196.2969444,24.04694444,420.9416667
19-10-2019,984.0254167,12.34243056,286.8214583,8.635208333,78.47208333,14.47972222,11.23104167,3.24875,7.130486111,11.41368056,1195.566944,2.639375,3.870625,186.555,0,9.791666667,31.47347222,67.44298611,74.39930556,22.03833333,422.5631944
20-10-2019,983.7551389,15.55951389,290.075625,10.55847222,73.03673611,18.04256944,12.78243056,5.259652778,8.122708333,12.99423611,1181.292361,1.324444444,2.225208333,163.6206944,0,0,89.01611111,178.434375,245.3489583,26.13972222,427.2048611
21-10-2019,991.3554861,13.24395833,287.1152083,10.44375,83.83409722,15.53756944,12.719375,2.817638889,8.018055556,12.82833333,1200.093125,1.041736111,1.891805556,182.5236806,0,0,64.40729167,132.8250694,159.5772917,24.12944444,455.2104167
22-10-2019,997.2796528,12.13770833,285.52,10.25611111,89.1325,14.44743056,12.57111111,1.87625,7.878263889,12.60513889,1212.069583,1.032083333,1.717291667,160.7984028,0,0,83.08166667,166.6492361,188.6004167,23.64027778,454.0229167
23-10-2019,991.9236806,11.27152778,285.0940972,9.904166667,91.51041667,13.4875,12.25819444,1.228888889,7.725347222,12.361875,1209.274444,1.438402778,2.184722222,109.5752778,0,0,75.94590278,150.8526389,162.0104167,22.09895833,445.7069444
24-10-2019,985.0545139,11.99666667,286.3879167,10.13868056,89.23083333,14.36041667,12.48375,1.876527778,7.921805556,12.67395833,1197.801458,1.158472222,2.089583333,186.4502083,0,0,94.10625,185.4323611,200.7330556,23.84416667,459.6986111
25-10-2019,993.5720139,13.34118056,287.0294444,9.083611111,76.46618056,15.49277778,11.57319444,3.919236111,7.278055556,11.64888889,1202.843611,2.380625,3.717986111,195.0273611,0,0,90.27222222,175.7425,210.3186111,23.30868056,434.6798611
26-10-2019,991.7809722,13.82291667,287.6628472,8.830763889,73.44006944,16.25090278,11.38798611,4.862638889,7.174166667,11.48361111,1198.904861,2.477916667,3.775208333,194.1025694,0,0,89.65451389,174.5858333,191.0697222,23.31770833,425.025
27-10-2019,991.6923611,11.00770833,284.8499306,7.211527778,78.55347222,13.55118056,10.24375,3.307083333,6.452708333,10.33236111,1211.255556,2.453472222,3.725208333,218.5840972,0.042361111,146.25,15.00097222,33.84145833,38.81097222,21.05368056,420.7361111
28-10-2019,995.8046528,4.776944444,278.2713889,3.289444444,90.60833333,8.726041667,7.785694444,0.94,4.8775,7.818541667,1244.552153,1.182986111,2.065555556,206.2125,0,0,74.72465278,147.8239583,218.5851389,17.05986111,427.3756944
29-10-2019,997.8071528,4.590208333,277.9238194,2.563055556,87.57486111,8.560763889,7.370069444,1.190486111,4.607291667,7.386944444,1248.045069,1.18125,1.899791667,132.1281944,0,0,72.22388889,141.1800694,177.7120139,16.25944444,435.2326389
30-10-2019,1001.949028,2.458055556,275.4645139,0.943541667,90.56458333,7.396597222,6.566180556,0.830763889,4.086458333,6.55375,1263.356458,1.361597222,2.231041667,130.8015278,0,0,80.16319444,150.9167361,175.2465278,14.591875,437.6541667
31-10-2019,998.8034028,0.578888889,273.8340278,-0.580208333,92.25694444,6.450625,5.878194444,0.572361111,3.668888889,5.885625,1268.349097,1.502291667,2.265416667,176.0702083,0,0,73.05097222,136.4540972,144.964375,12.74604167,434.9263889
01-11-2019,986.2893056,2.482638889,276.7400694,0.823333333,88.88819444,7.467430556,6.614375,0.852361111,4.188541667,6.715138889,1243.578333,2.905,4.358333333,183.5097222,0.007638889,77.15277778,39.82638889,73.71159722,83.65368056,12.97166667,430.3798611
02-11-2019,969.6118056,12.31902778,288.0118056,9.508680556,83.34097222,14.57409722,11.96673611,2.607083333,7.714375,12.34409722,1177.815694,3.473055556,5.0975,192.1458333,0.001388889,12.36111111,49.20638889,99.53180556,144.1680556,21.34215278,426.3784722
03-11-2019,964.1826389,12.30027778,288.4540972,8.703055556,79.07701389,14.38319444,11.27097222,3.112638889,7.303055556,11.68923611,1171.468958,2.545833333,3.946458333,175.6693056,0.006944444,73.40277778,60.02131944,120.2569444,147.5891667,22.50638889,422.4534722
04-11-2019,965.629375,10.14,286.1476389,7.458194444,83.89645833,12.44041667,10.37111111,2.06875,6.708819444,10.74125,1182.586528,2.673819444,3.967291667,199.3875,0.035416667,117.1527778,53.86486111,107.9254861,162.9797917,20.61736111,428.4541667
05-11-2019,971.1102778,8.417361111,283.9480556,4.984305556,79.24645833,11.08847222,8.726944444,2.362291667,5.60875,8.986597222,1197.382569,2.629583333,3.936944444,203.1916667,0,7.083333333,36.14069444,73.49444444,91.99090278,18.37125,421.3194444
06-11-2019,975.5199306,6.763472222,281.9138889,4.151597222,84.03201389,9.987916667,8.240277778,1.747569444,5.270763889,8.446736111,1210.228333,1.894444444,3.076736111,199.4568056,0,7.222222222,38.58694444,77.94277778,99.33902778,17.70256944,432.6784722
07-11-2019,976.9504167,8.375069444,283.419375,4.775347222,78.41006944,11.05020833,8.596944444,2.453472222,5.491666667,8.799444444,1204.845208,2.876805556,4.269444444,189.2583333,0,0,55.96743056,109.3388889,153.8513889,18.74694444,427.4472222
08-11-2019,979.7015278,6.223541667,281.0263194,4.412152778,88.29305556,9.514166667,8.390763889,1.123333333,5.345,8.565069444,1217.637014,1.658055556,2.787777778,107.6768056,0.03125,187.6388889,15.73631944,34.74208333,38.02548611,16.54076389,435.4361111
09-11-2019,981.9609028,4.723402778,279.3344444,3.303472222,90.64791667,8.597013889,7.770555556,0.826388889,4.937916667,7.914722222,1227.364028,1.456319444,2.573055556,212.9110417,0.015972222,50.90277778,26.97576389,55.62527778,69.74583333,15.95888889,423.0819444
10-11-2019,986.885625,1.801180556,276.0011111,0.940208333,94.31388889,7.089375,6.604444444,0.485555556,4.172569444,6.691111111,1247.290625,0.960347222,1.639652778,179.54875,0,0,67.02729167,126.840625,143.1011806,14.96284722,438.5027778
11-11-2019,984.799375,0.735069444,275.0998611,-0.711875,90.47569444,6.491180556,5.811319444,0.680208333,3.678819444,5.901458333,1249.830694,2.712777778,4.080972222,190.4652778,0,2.291666667,33.92305556,67.84111111,83.83458333,12.56611111,430.8152778
12-11-2019,979.5475694,4.203680556,279.0071528,0.348333333,76.57006944,8.304097222,6.27,2.033888889,3.990972222,6.400763889,1227.352986,2.716597222,4.028888889,189.8149306,0,0,42.45326389,82.74743056,104.6893056,15.03673611,426.625
13-11-2019,977.0947917,4.230138889,279.2347222,0.404236111,76.62986111,8.300347222,6.296597222,2.004097222,4.018125,6.444236111,1224.125139,2.187291667,3.307013889,204.1097222,0,0,58.64763889,111.8927083,139.4355556,15.54201389,425.2145833
14-11-2019,979.8515278,3.664791667,278.4408333,0.166458333,78.70930556,8.05,6.186180556,1.864027778,3.936458333,6.312847222,1230.207917,1.576180556,2.772986111,156.2997917,0,0,65.40902778,122.5197917,135.3922222,15.25388889,429.7652778
15-11-2019,976.7610417,3.617152778,278.6448611,1.910694444,88.71944444,8.01125,7.064722222,0.946388889,4.511875,7.233194444,1226.115417,1.185347222,2.006944444,153.2879167,0,0,38.29673611,75.61944444,86.75965278,14.79743056,436.6770833
16-11-2019,982.0695139,4.503680556,279.1052778,2.429375,86.76013889,8.492291667,7.300138889,1.1925,4.638263889,7.435694444,1228.721111,1.767083333,2.94125,192.7515278,0.04375,80.69444444,59.95979167,114.3970139,138.3953472,16.13847222,432.7284722
17-11-2019,983.2404861,2.090486111,276.58625,1.636666667,96.79722222,7.158819444,6.938472222,0.220763889,4.403611111,7.060347222,1241.173542,1.235138889,2.187708333,106.8873611,0.015972222,97.91666667,4.377708333,10.81368056,12.69118056,12.85229167,447.2715278
18-11-2019,980.7005556,4.692013889,279.4042361,3.054930556,89.87784722,8.548402778,7.665972222,0.881458333,4.877777778,7.819027778,1225.935417,2.458680556,3.830069444,179.2409722,0.008333333,79.72222222,12.05854167,25.56861111,32.11486111,16.02875,446.8375
